0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.005285411224750442,0.009694606570124449,0.0005118149871838547,0.006072614089137913,0.0020045102939790956,0.0017869601509455874,0.0015772658707177113,0.004083925713177677,0.006828356323885211,0.0592887171371579,0.010574333325102905,0.021013429582253156,0.005023145690172245,0.006085193627769142,0.010731245049038792,0.010375102706407527,0.012277473436334289,0.040542327972503754,0.002856419245509649,0.011373375629522346,0.0144742218058932,0.019066891752560818,0.01683366711953472,0.02145341898851499,0.0068068554984163625,0.008612582133948924,0.010744978498642135,0.009948119975599357,0.03510643744351198,0.0040089213551720865,0.0004598781452128592,0.0003884705116533999
0.011060716471435469,0.005103436615111125,0.007000847658149957,0.004677316207285301,0.034621759511272464,0.029775657981114537,0.0341221426344789,0.00044008283009018816,0.011087111641401646,0.007975947647298524,0.009856467478177172,0.00939852562855505,0.030643204217286196,0.0017355949450725712,0.0018592456853429892,0.0153372204414529,0.015683657229279845,0.011979993048271752,0.01592810851512356,0.002600354874911592,0.012963938811869056,0.013002188977010517,0.0262397218353841,0.024421397112225404,0.001250173442926667,0.0021466878270356587,0.0011485333777445264,0.0010698894941829397,0.017960220822161657,0.010382817006106042,0.0020293961918132764,0.006204778984168817
0.0003908947871176872,0.0008758132576036561,0.008860967175092691,0.010531279605450786,0.017877914374284237,0.025684461243063443,0.02207905651455781,0.007396022682280161,0.002122318942692768,0.009021963011252675,0.03393964184949274,0.011398376817578883,0.0027162254807212125,0.0023586007043818464,0.005205356885498003,0.004817962860217714,0.002775415480778265,0.0038532500225116123,0.0015680049860814795,0.028313520836290518,0.0029151712011542537,0.0017489383346486554,0.00178705008497111,0.0032587971256350765,0.006759088261519845,0.0027080199052440237,0.009657114966133707,0.002051142582175413,0.0007454647171771491,0.0036898385708838194,0.015664191461196693,0.003589698825647964
0.03008268091652645,0.05001492700412565,0.002516067971887195,0.0017402438650631305,0.005291394337116221,0.002423810050460623,0.005682541896995398,0.0032596668321460435,0.023056924456400216,0.01374976269554478,0.005368474483835988,0.015984167871942817,0.00655081815413724,0.002605338784989129,0.0026092588545399715,0.006206912426765145,0.02360271746193342,0.027573484006298554,0.023768767610674413,0.01703562041222506,0.010489764594564644,0.008189522241028077,0.030977591849274396,0.01383888133573951,0.00547364124801249,0.0041325493299522635,0.03408073927840093,0.01235349392542561,0.01897793274262444,0.005866505391504702,0.006757928231772078,0.002185772473945027
0.005140342336372833,0.022261436682704402,0.008091446702756558,0.02231717600304348,0.027806499355010676,0.045411417214710106,0.1136293911369904,0.015099342711190407,0.05322400260456537,0.015110886615383191,0.022789159514018772,0.03158070771758583,0.036966093377356034,0.019359268288421737,0.006599075750616108,0.16908462433828172,0.0219895063618576,0.032304258447125006,0.006218453419569909,0.022388288243980644,0.00911107922835901,0.008461272401656268,0.027658319983857614,0.02341604763122185,0.008216340957753261,0.013776395738488954,0.03230346981072242,0.012948740818059142,0.0313704066997063,0.015485169344481482,0.003599582016246663,0.0027768656286478507
0.07469921492997388,0.11011910095574289,0.06310765518890725,0.06685956401547907,0.12832882348161911,0.10169797023413185,0.08175299965109811,0.07231439603004444,0.16296067160494546,0.025836575148806152,0.0867409894692525,0.006651572536205854,0.1514468083135852,0.04954463167614305,0.013317853133479808,0.019197546134086127,0.052784391650797416,0.11243878145125598,0.08400221662644146,0.05505973911482977,0.041041949117873094,0.00923730587389147,0.02812638504553038,0.05136754810009598,0.05770464192962893,0.06920836891970202,0.014085882866116827,0.056164809253913574,0.052070052626697165,0.033816437492146065,0.09078825774733133,0.07861099669981994
0.09053094940214543,0.06775808146846582,0.1264594941501016,0.0931256551312515,0.04430812735644081,0.03609562691862123,0.024145162561033526,0.036894244764917934,0.2039838827974352,0.09485995623365379,0.08194816669333105,0.04025821251832744,0.15332489502267,0.05084062430510416,0.06720185432154092,0.05744681632009279,0.0373062850993736,0.060159285910449826,0.044116017291953934,0.0926846494034061,0.06429021133886875,0.0762197532483952,0.07247168114826272,0.048855972519304854,0.13935552355950123,0.1400474566345643,0.07858685540404262,0.05779772108520296,0.07197140595533821,0.08010441507366796,0.08991084287963683,0.23239940694815056
0.04243703684585422,0.08211284414964062,0.0400038140064998,0.038721667381986465,0.062264468792669406,0.20901244263967245,0.0552778954292119,0.053550863485925915,0.024120511397728736,0.015543514581830141,0.02969147078032939,0.029010256308358476,0.11963011006763451,0.11216568100276576,0.16784966027593953,0.1264544396265155,0.08226915897990313,0.11081705413144305,0.09075009156972456,0.03535531149392413,0.032919015435931516,0.18749043287284825,0.10835359890136038,0.12324995692895754,0.09385880383747498,0.11315365021965698,0.10270903721480158,0.1338240656862951,0.031043293234330478,0.02585224015043831,0.011609369645030659,0.07107241089350445
0.09539784303110888,0.12866585950569165,0.10207014509392456,0.13285279182980206,0.12852321418497878,0.09585210349733343,0.07028110464141431,0.07923348794863495,0.022592098571600973,0.07087313318105984,0.04751646480069804,0.11205649917979905,0.11545081222171846,0.16651980090520052,0.08903547040616008,0.09210811369790058,0.09570250064768425,0.16883910509226993,0.12146794901361317,0.18014643050800785,0.16088107647406286,0.14981197529984583,0.10076919133448291,0.11901412179332951,0.10388430746367446,0.1280534639802848,0.08538127646511602,0.10349952237671284,0.10531102640623598,0.09513403708174978,0.14838459575777158,0.1585669897832899
0.2109010041217546,0.06963358439750163,0.09116837439988638,0.20485144681294232,0.2876367405625977,0.2446549530532659,0.2730746772917909,0.37700830251103673,0.008122050944013831,0.037817178128111244,0.02089921559187909,0.04250236682905133,0.10423571800752357,0.1482699041114955,0.17304345025055842,0.18110610968954752,0.09562644196290368,0.007958648293134779,0.1254077022126629,0.07115855876802923,0.20828937537618772,0.20372126003891972,0.1325856499221223,0.14033081290290214,0.1246850840499547,0.06298644116653693,0.055152811189776656,0.07055959763047799,0.05776602938616467,0.0711751380834423,0.023993872430935165,0.04761257889284734
0.015669809832145075,0.26492355814104374,0.019263467290017607,0.00827782450347716,0.11989329825959053,0.054310686406485925,0.011648202543563647,0.14327668267393115,0.07357194047800335,0.14382444596637708,0.13662134335832135,0.09738520603599402,0.07502762633514408,0.1809208762927371,0.14394589138628242,0.16599578148284003,0.18120508965712667,0.11918632271406991,0.07565069126429576,0.08110803678767968,0.08994293477435084,0.21273341100366547,0.09223701139232822,0.13662427569959806,0.3339151711812351,0.15519495058832836,0.18253365679460343,0.06257997410401049,0.03341629843550626,0.10363270071921171,0.10952155699227271,0.02534470332364174
0.012001357394176277,0.014711985524922172,0.018964323654988572,0.05907755269313604,0.06394761753316004,0.07912037259496961,0.09855055667994217,0.08397397221971399,0.10401471319680317,0.06251051742795208,0.15397677136853027,0.0978721994423384,0.22600634971893935,0.1481623763236223,0.12797263624888724,0.058628811952904834,0.026482489340732076,0.04608048839656654,0.00830132760408191,0.011158347127626471,0.18296942550310513,0.05285086253059658,0.08372256301341525,0.14340721265790343,0.010953437388982707,0.08604623585956722,0.08051698785298178,0.07713630883213003,0.037085674154561724,0.023762150702682446,0.08637546827193622,0.06248367049106397
0.1394019487761774,0.08689821953995339,0.13133732319609334,0.09194062052157044,0.025113840518904976,0.0877449544892586,0.14470634314113603,0.02046223057914786,0.03887246366550765,0.060224827171564285,0.11812076026209387,0.07868523774599143,0.20207371802791815,0.1674437722808345,0.20072598109254147,0.1640739767041541,0.04015445029041498,0.09402969920205645,0.14389008191691008,0.05347143024742061,0.02433897612297076,0.019399401153432635,0.05839248539291042,0.03269888184309187,0.018155037489731633,0.02538894307270152,0.012284179903007753,0.009024441889911613,0.02343167761789001,0.17858692680696442,0.019833465307886582,0.3804287581683932
